,idnumber,user,date,time,body,inreply,title,path,topic,weight,count
82,51787035,Le Grand Maître,2015-01-07,20:31,"  Citat:    Ursprungligen postat av G.Zamani  Klart de inte gör. Jag är inte något diktator.     Åhh, nej. Säg inte att du är foliehatt-vänstermupp. Polisen skyddar ALLA. Exakt ALLA. Bevisa annars. Polisen skyddar även när extremhögern demonsterar då extremvänstern vill slå ihjäl extremhögern. Finansiella elitens krav är då att försvara extremhögern?  Du menar att Finansiella eliten är vänner med SvP?      Jag trodde verkligen först att du var en kunnig person och duktig debattör. Men du verkar vara riktigt vänster och motståndare till polis. Jag har alltid sagt att mer vänster => mer idiot.    Jag BRYR mig inte vem som styr polisen. Så länge polisen sätter ner foten för idioter så är jag nöjd som en full Dansk.   P.S Du glömmer en sak!   Om Polisen går på sin egen propaganda att de ska tjäna folket. Borde inte dem då tjäna folket då, dock lurad? Din logik avslöjade sig där HAHA      När har jag skrivit något om SvP eller högerextremister?   Visst, jag förstår att du har ett osunt ideologiskt motiverat hat till något du definierar som vänster (en kategori som du trycker allt du inte gillar in i, ungefär på samma sätt som tex amerikanska Tea Party-anhängare tror att ""socialism"" är allt från Hitler till Stalin till Obama och Djävulsdyrkan och Frimurare, och judar såklart )   Återigen - polisen ""sätter inte ner foten"" på det sätt du tycks tro. Det är ett juridiskt och historiskt faktum att polisen inte har till uppgift att hjälpa folket. Att de poliser som söker sig till polisen och jobbar som oliser självmotiverar sig med sånt har inget med verkligheten att göra.  Polisen har alltid haft som uppgift att vara statens tvångsmedel.    Du tycks ha lite problem med att skilja på polisen som institution och poliser som människor med ett yrke. Men det är samma tankefel du gör som tex de som menar att ""det finns enskilda rötägg men att de flesta nog vill göra ett bra jobb"".  Men vad enskilda polismän gör har inget att göra med det syfte som polisen som institution fyller.  HAr du tex makt så kan du påverka polisen, då kan du manipulera systemet så att lagar och förordningar faller till din favör. Så att polisen som institution måste beskydda dina intressen.  Det är tex hur Donald Trump gjorde. Han motiverade lagstiftarna att det låg i deras intresse att beskydda hans intressen.    Om du blir dollarmiljardär komemr du också ha samma möjligheter att få låna statens tvångsapparat.   Du blandar ihop detta med ""polishat"" och andra dumheter.  Men som jag undervisat om innan - det går faktiskt hur bra som helst att se objektivt på olika saker. Man måste inte ta ställning, och om man gör ändå så går det trots allt att ställa sig över.   Och polisen skyddar inte alls alla som du tror. Polisen följer order. Och faktum är att det inte i deras yrkesbeskrivning står att de ska beskydda alla, hjälpa till vid behov etc. Allt sådant är bara myter.  Absolut åtalsskyldighet är inte samma sak som absolut beskydd.   Polisen som institution måste reformeras i grunden för att den ska bli vad du menar en ""folkets polis"". Men idag är polisen skapad av makten - for makten. Inte av folket - för folket.   Du borde verkligen läsa på lite om polisens funktion, både historiskt och juridiskt.  Jag hade tex gärna velat ha ett polisväsende som haft möjlighet att beskydda demokratiska värderingar. Gärna pliktbaserad. Plikt att ingripa vid brott tex.   Minns du tex hur Michael Moore gjorde sig lustig över polisens oförmåga att ingripa? Du minns väl hans förslag om Corporate Police, eller vad han kallade det.  Och majoriteten av poliserna hade också välkomnat det.   Och sluta anklaga folk som inte har samma åsikter som du för att vara ""vänstermongon"" etc.    ",G.Zamani,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
83,51787263,G.Zamani,2015-01-07,20:44,"  Citat:    Ursprungligen postat av Le Grand Maître  När har jag skrivit något om SvP eller högerextremister?     Du sa att den finansiella eliten styr polisen. Och alla vet att finansiella eliten inte diggar högerextremister. SvP är ett högerextremt parti. Inte pga att de vill stoppa invandringen och kasta ut negrer, utan på många andra punkter.    Citat:        Visst, jag förstår att du har ett osunt ideologiskt motiverat hat till något du definierar som vänster (en kategori som du trycker allt du inte gillar in i, ungefär på samma sätt som tex amerikanska Tea Party-anhängare tror att ""socialism"" är allt från Hitler till Stalin till Obama och Djävulsdyrkan och Frimurare, och judar såklart )         Jag är fortfarade misstänksam på dig. Endast vänstern är emot polisen i Sverige.    Citat:          Återigen - polisen ""sätter inte ner foten"" på det sätt du tycks tro. Det är ett juridiskt och historiskt faktum att polisen inte har till uppgift att hjälpa folket. Att de poliser som söker sig till polisen och jobbar som oliser självmotiverar sig med sånt har inget med verkligheten att göra.  Polisen har alltid haft som uppgift att vara statens tvångsmedel.          Och? Bryr mig inte. Så länge de sätter ned foten för idioter på gatan så jag är säker så är jag nöjd.   Citat:          Du tycks ha lite problem med att skilja på polisen som institution och poliser som människor med ett yrke. Men det är samma tankefel du gör som tex de som menar att ""det finns enskilda rötägg men att de flesta nog vill göra ett bra jobb"".  Men vad enskilda polismän gör har inget att göra med det syfte som polisen som institution fyller.  HAr du tex makt så kan du påverka polisen, då kan du manipulera systemet så att lagar och förordningar faller till din favör. Så att polisen som institution måste beskydda dina intressen.  Det är tex hur Donald Trump gjorde. Han motiverade lagstiftarna att det låg i deras intresse att beskydda hans intressen.          Berätta vem inom den finansiella eliten som styr polisen efter kommando?  Du talar om USA. Det är ett annat land som har gått mycket snett. Jag talar om Sverige.    Citat:        Om du blir dollarmiljardär komemr du också ha samma möjligheter att få låna statens tvångsapparat.         Från vem då? Vem kontaktar jag?    Citat:          Och polisen skyddar inte alls alla som du tror. Polisen följer order. Och faktum är att det inte i deras yrkesbeskrivning står att de ska beskydda alla, hjälpa till vid behov etc. Allt sådant är bara myter.  Absolut åtalsskyldighet är inte samma sak som absolut beskydd.         De hjälpte SvP och SD? Polisen i USA har inte hittat Kenndys mördare. Polisen i Sverige har inte löst Palmemordet än.    Citat:        Polisen som institution måste reformeras i grunden för att den ska bli vad du menar en ""folkets polis"". Men idag är polisen skapad av makten - for makten. Inte av folket - för folket.         Källa på det. Alltså en skriftig källa typ polisen.se eller regeringen.se osv. Aftonbladet kanske är bra på skvallra?    Citat:        Du borde verkligen läsa på lite om polisens funktion, både historiskt och juridiskt.  Jag hade tex gärna velat ha ett polisväsende som haft möjlighet att beskydda demokratiska värderingar. Gärna pliktbaserad. Plikt att ingripa vid brott tex.   Minns du tex hur Michael Moore gjorde sig lustig över polisens oförmåga att ingripa? Du minns väl hans förslag om Corporate Police, eller vad han kallade det.  Och majoriteten av poliserna hade också välkomnat det.         Sluta se youtubevideos där korruption finns. Det är inte Sverige. Det är USA.  Michle Moore är en hycklare så du vet det. En riktig förlorare som kunde ta den rike mannens plats, men soptunna blev han, dock ändå rik.    Han tycker att frihet är staten betalar ens utgifter. Frihet är alltså pengar.   Jag värderar frihet ur ett mer mänskligt fysiskt perspektiv. Inte ekonomiskt.    ",Le Grand Maître,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
84,51787280,Zigga,2015-01-07,20:45,  Citat:    Ursprungligen postat av RedX  Alla socialistiska förbud införs officiellt av omtanke om den egna befolkningen.     Socialism är inte kommunism. Så det är inte korrekt.    ,RedX,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
85,51789223,Le Grand Maître,2015-01-07,22:23,"  Citat:    Ursprungligen postat av G.Zamani  Du sa att den finansiella eliten styr polisen. Och alla vet att finansiella eliten inte diggar högerextremister. SvP är ett högerextremt parti. Inte pga att de vill stoppa invandringen och kasta ut negrer, utan på många andra punkter.      Historiskt sett har makten haft en förkärlek för de högerextrema. Men det är oviktigt i detta sammanhang.  Jag skrev inte att den finansiella eliten styr eliten. Jag skrev att den finansiella eliten skapat det system som de låtit polisen bevara.  Och jag förstår fortfaarnde inte varför du tar upp SvP. De är inget, de har inte inflytande, de har ingen makt, de har inag sympatier ... deär inget. De är inget hot. Varför skulle någon bry sig om dem. Det finns ingen anledning.  Polisen tågar inte heller mot SvP, eller hur?  Men mot vanliga svenssons som går i anti-globaliseringsdemonstrationer tex, där sätts tvångsmedel in (nej, inte mot maskerade autonoma etc - de har redan flytt fältet, och det vet polisen också om).  Varför undrar kanske du? Jo, för att folkligt förankrad makt aldrig kan tillåtas. Folket ska aldrig ens få lov att tänka klart tanken på riktig frihet. Systemet ska bevaras på alla sätt. Det är syftet bakom polisen.    Citat:    Ursprungligen postat av G.Zamani  Jag är fortfarade misstänksam på dig. Endast vänstern är emot polisen i Sverige.     Vad jag vet så är inte någon ""vänster"" motståndare till polisen. Vänstern är däremot motståndare till systemet, till makten, och eftersom makten använder sig av polisen för att försvara, bevara systemet så kommer de oundvikligen i kläm.  Och precis som tex enskilda poliser tror att demonstranterna hatar dem, så kommer demonstranter att tro polisen vill dem illa.     Citat:    Ursprungligen postat av G.Zamani  Och? Bryr mig inte. Så länge de sätter ned foten för idioter på gatan så jag är säker så är jag nöjd.     Du kanske inte blir lika nöjd den dag du tex måste ha med någon tjänsteman att göra. Tjänstemän är ansvarsbefriade i sin tjänsteutövning. Dvs du kan inte vända dig till polisen där, utan måste förlita dig på det förhalande överklagningssystemet - och oavsett om tex dina barn tagits från dig felaktigt eller vad som helst.    Citat:    Ursprungligen postat av G.Zamani  Berätta vem inom den finansiella eliten som styr polisen efter kommando?  Du talar om USA. Det är ett annat land som har gått mycket snett. Jag talar om Sverige.     Nej, jag talar inte om USA.  Tvärtom så är USA betydligt mer demokratiskt än Sverige. USA har en hel del brister, men när det komemr till medborgerliga rättigheter ligger Sverige i lä. Det går även att få Rätt i USA - mot tjänstemän tillomed. Dvs få både juridisk rätt och samtidigt upprättelse. Du kan alltså stämma skiten ur någon tjänsteman som förstört ditt liv - och med ""stämma skiten ur"" menar jag att konsekvenserna blir Minst lika kännbara för den som de blev för dig.  USAs konstitution skapades för att just försäkra folket om så stor folklig rättvisa och frihet som möjligt. Mycket har förvisso förändrats, men en hel del finns kvar. Och ständigt inkräktar makten på de konstitutionella friheterna och rättigheterna. År för år naggas det i kanten och snart är det lika illa som i Sverige.  Och om/när vapenrättigheterna helt försvunnit - då tror jag att vi i resten av världen ska börja bli verkligt rädda.    Citat:    Ursprungligen postat av G.Zamani  Från vem då? Vem kontaktar jag?      Det är egentligen bara att stega in i riksdagshuset. Du får då direkttillträde till alla ministrar du vill etc.   Citat:    Ursprungligen postat av G.Zamani  De hjälpte SvP och SD? Polisen i USA har inte hittat Kenndys mördare. Polisen i Sverige har inte löst Palmemordet än.      Nej, polisen ""hjälpte"" inte vare sig svp eller sd. Polisen beskyddar det rådande systemet. De lagarna vi har är till för att systemet ska fortleva. Så hur kan du föreslå att lagar ska brytas - då hade makten förlorat det moraliska övertaget. Så polisen beskyddar inte SD etc, utan de upprätthåller lagen om att hålla politiska möten. Makten behöver hålla sådana möten. Därför har sådana lagar stiftats.  Hur vet du förresten att Palmemordet och Kennedymordet är ""olösta?""   [quote=G.Zamani|51787263]Källa på det. Alltså en skriftig källa typ polisen.se eller regeringen.se osv. Aftonbladet kanske är bra på skvallra? [/QUOTE  notisum.se där kan du läsa Sveriges författningar   Citat:    Ursprungligen postat av G.Zamani  Sluta se youtubevideos där korruption finns. Det är inte Sverige. Det är USA.  Michle Moore är en hycklare så du vet det. En riktig förlorare som kunde ta den rike mannens plats, men soptunna blev han, dock ändå rik.      Det är ett vanligt missförstånd att tro att ""vänstern"" inte gillar ""rika"". Men vänstern har inget emot rika människor. Rika som fattiga är alla i samma båt. Det ""vänstern"" däremot velat förändra är det ojämlika och odemokratiska maktförhållandet som blir av att tex äga andra människors arbetskraft, och att ett fåtal kan få makt över majoriteten genom att de äger strategiskt viktiga ""pengakällor"".  När en extrem minoritet äger de för tex ett land strategiskt och centralt viktiga ekonomiska motorerna får de ett oproportionerligt stort inflytande över landet, över majoriteten. Det innebär att de alltså kan hålla ett helt land gisslan.  Det är vad ""vänstern"" är emot.   Inte att folk blir förmögna.  Michael Moore har inte tagit ""den rike mannens plats"". Han har inget inflytande över den nationella ekonomin. Han är en opinionsbildare. Han kan inte ta den amerikanska kongressen som gisslan. Han kan inte tvinga USA att betala hans skulder om han råkar gå i konkurs, han kan inte få presidenten att starta krig, etc etc.   Citat:    Ursprungligen postat av G.Zamani  Han tycker att frihet är staten betalar ens utgifter. Frihet är alltså pengar.   Jag värderar frihet ur ett mer mänskligt fysiskt perspektiv. Inte ekonomiskt.     Nej, han tycker inte att frihet är att staten betalar ens utgifter.   Du borde sluta lyssna på FOX. Särskilt om du inte samtidigt kontrollerar det de säger.   Och du kan värdera hur du än vill. frihet är obrutet förknippat med ekonomi.  Frihet är avsaknaden av tvång. Skulder ger livegen ofrihet.    ",G.Zamani,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
86,51913529,sstar,2015-01-17,01:09,"     Jag vet inte vad som har sagt tidigare i tråden men jag har hört att när USAs president (Clinton tror jag) kritiserade kinas premiärminister för att ha för stränga gränser så svarade premiärministern: ""den dag ni kan ta emot 50 miljoner kineser kommer vi att öppna upp gränserna""    ",none,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
87,51913795,BautaWille,2015-01-17,01:45,  Citat:    Ursprungligen postat av Adgo  Vad var deras argument till att förbjuda sin befolkning från att emigrera till andra länder?     För att de behövde sin befolkning för att fortsatt kunna vara en makt att räkna med. Svårare än så är det inte.    ,Adgo,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
88,51917095,Neromecha,2015-01-17,13:23,"  Citat:    Ursprungligen postat av Le Grand Maître  Varför skulle de vilja förbjuda emigration?  Som jag visade för dig tidigare var de socialistiska länderna inte motståndare till migration överhuvudtaget - utreseförbuden infördes som en konsekvens av bla amerikanska sanktioner.  Det tidiga Sovjetunionen såg en ideologisk immigration, alltså tvärtom vd du misstänker. De var förvissa om att det socialistiska systemet var så lockade att folk från hela världen skulle vallfärda dit. Och de fick rätt i det - långt fler än vad du tror sökte sig till Sovjetunionen.   Det du gör är att du blandar ihop dels socialism, och dels Sovjetunionen, med den diktatur som amerikansk aggression tvingade fram.   Dvs de hade inte så många andra alternativ än att stänga gränserna. det enda alternativet hade varit att stilla sitta och titta på när landet förblödde.   Om man ställer någon inför valet att antingen gör du som vi vill - eller så får du gå under, då blir det inte så enkelt som du tycks tro.   det är inget f""försvar"" och som jag skrev innan ursäktar det inte på något sätt något - men det innebär också att man inte kan ignorera USAs delansvar.  Och som jag förklarade är det ansvaret extremt tydligt när det komemr till Kuba. Där ser vi hur USAs agerande direkt tvingade Castro att söka sig till Sovjetunionen och dess variant av ""kommunism"". Om USA bara hade accepterat den kubanska revolutionen så hade det sett helt annorlunda ut. Du vet själv hur ila USA betedde sig mot Kuba. Bara för att de dristade sig till det så - från amerikansk kapitalistisk synvinkel - oerhörda brottet att förstatliga kubanska företag.  ""Märkligt nog"" brydde USA sig inte om den tidigare kubanska diktaturen, det gangstervälde och rovkapitalism som präglade det pre-revolutionära Kuba.   Samma hyckleri har USA gjort sig skyldiga till genom hela sin kontinentala utrikespolitik. Tillomed långt in i modern tid med Venezuela och Hugo Chavez.     Delar av USA's etablissemang stödde från början den kubanska revolutionen, men när Castro förstatligade en del amerikanskägda industrier började USA's regering försöka störta eller mörda honom, och han sökte sig till östblocket.    ",Le Grand Maître,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
89,51927241,Le Grand Maître,2015-01-18,10:32,"  Citat:    Ursprungligen postat av Neromecha  Delar av USA's etablissemang stödde från början den kubanska revolutionen, men när Castro förstatligade en del amerikanskägda industrier började USA's regering försöka störta eller mörda honom, och han sökte sig till östblocket.     Ja, det var ju det jag skrev. USA tvingade Castro att söka sig till Sovjetunionen.  Resultatet blev ju lika dåligt som vi kunde förutsäga.   Men samtidigt kan man säga att USA hade tur.  Dvs Castro var, i sin naivitet, en stor förespråkare för kärnvapen. Han visste inte hur förödande ett kärnvapenkrig kunde bli. Därför försökte han övertyga ryssarna att dels starta kärnvapenkrig mot USa och dels ge Kuba kärnvapen. Kärnvapen som Castro hade All avsikt att faktiskt använda också.  Men han övergav de vilda idéerna efter att ryssarna visat honom just hur allvarliga konsekvenserna var - och att det hade gjort även Kuba obeboeligt. Så först efter den undervisningen ändrade Castro sig och blev de stora anti-kärnvapenaktivisten han nu är.  Dvs hade USA upptäckt de kubanska kärnvapnen bara lite senare, så hade Castro faktiskt använt dem.   Detta brukar aldrig tas upp i alla de där Kuba-krisen-filmerna etc.  Men vi bör kanske tacka ryssarna för att vi slapp kärnvapenkrig.    ",Neromecha,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
90,51997260,Coffe_K4n0n,2015-01-23,22:18,"  Citat:    Ursprungligen postat av Le Grand Maître  Läste du vad jag skrev?  Om du inte läste vad jag skrev, varför gnäller du då?  Visst, jag vet hur vanligt det är bland ""SD-svansen"" etc att bara läsa något inledande och därefter tro att de minsann förstått allt.   Sådant som ""förståelse"" och läsförmåga tillhör inte högerns precis.  Jag skrev att USA var delansvarig, och jag skrev att Sovjets inrikesterror inte blev ursäktad på något sätt pga det.  Men jag skrev även att om man vill förstå sig på kommunistdiktaturerna och deras utreseförbud, så månte man även våga se det man inte vill - tex att de amerikanska sanktionerna etc inte gav Sovjet något egentligt val. Det var antingen eller, antingen fick de ge upp, eller vässa klorna. De valde som bekant det senare.   Ett annat av ""högerns"" problem är att de alltid tror att objektiv analys måste vara samma sak som sympati. Jag skulle nog vilja säga tvärtom - för ni som vägrar se en verklighet, ni kan inte lära er något av det, och därför riskerar ni att göra samma fel själv.  Att förstå är inte mer än just det - förstå. Vad i det förstår du inte?     Det finns inget att förstå angående kommunism utöver dess inneboende förtryckande natur och struktur, samt att den är moraliskt och etiskt vidrig, och alltid har varit det.    ",Le Grand Maître,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
91,52084244,BautaWille,2015-01-30,23:30,  Citat:    Ursprungligen postat av Adgo  Vad var deras argument till att förbjuda sin befolkning från att emigrera till andra länder?     Det här är ju helt enkelt solklart! Befolkningen behövdes helt enkelt!    ,Adgo,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
92,52101035,Le Grand Maître,2015-02-01,12:47,"  Citat:    Ursprungligen postat av Coffe_K4n0n  Det finns inget att förstå angående kommunism utöver dess inneboende förtryckande natur och struktur, samt att den är moraliskt och etiskt vidrig, och alltid har varit det.     Oj. Är det verkligen så illa? Det visste jag inte. Jag är så tacksam för att du lyckades övertyga mig med så starka och oomkullrunkeliga bevis på kommunismens ondska. Nu förstår jag ju äntligen hur fel kommunismen är.    ",Coffe_K4n0n,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
93,52101802,FrankFlygare,2015-02-01,13:47,  Citat:    Ursprungligen postat av Adgo  Vad var deras argument till att förbjuda sin befolkning från att emigrera till andra länder?     Man ville inte förlora sin slavboskap.    ,Adgo,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
94,52376801,Ghibellino,2015-02-21,20:07,     Vi talar om regimer med miljontals människoliv på sina samveten. Det är väl i det närmaste självklart att sådana förtryckarsystem inte kan operera om invånarna har rätt att lämna landet?   Lite siffror: http://en.wikipedia.org/wiki/Mass_ki...munist_regimes ,none,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
95,52448626,aktamig,2015-02-27,08:42,"  Citat:    Ursprungligen postat av Adgo  Vad var deras argument till att förbjuda sin befolkning från att emigrera till andra länder?     Är inte riktigt säker, men som någon skrev så skulle det vara arbetarnas paradis! ;P   Och den riktiga anledningen var väl att inte många hade stannat kvar! :P    ",Adgo,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
96,52448638,aktamig,2015-02-27,08:44,"  Citat:    Ursprungligen postat av Le Grand Maître  Oj. Är det verkligen så illa? Det visste jag inte. Jag är så tacksam för att du lyckades övertyga mig med så starka och oomkullrunkeliga bevis på kommunismens ondska. Nu förstår jag ju äntligen hur fel kommunismen är.     Jag må säga att jag håller med dig! ;P   Och för övrigt så tror jag inte så många hade stannat kvar, eventuellt hade en del hittat tillbaka efter ett tag, men okej.  jo, förstod ironin, :P    ",Le Grand Maître,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
97,52449298,G.Zamani,2015-02-27,10:27,"     Tänk er planekonomi, en planerad ekonomi, och sedan invandring ut och in dagligen.  Skulle det fungera?   Svaret är nej.  Vad gör man?  1. Avskaffa planekonomin, dvs kommunismens ekonomiska kärna för att låta invandrare komma och och ut?  2. Avskaffa invandringen?    ",none,Varför förbjöd kommunistiska länder sin befolkning från att emigrera?,"Alla forum/Politik/Anarkism, aktivism och  socialism",disk/FB2/,1.0,
98,56866714,blown,2016-04-05,07:05,"     Frågan står där redan i trådstarten  ""varför vill gemene svensk fortfarande se att statens intäkter ökar?""   För visst är det så att de allra flesta anser att man löser fler problem om staten bara har lite mer pengar att röra sig. Ibland kanske man anser att det är någon annan som ska bidra med dessa pengar, ibland påstår man att man mer än gärna betalar mer eftersom problem kommer lösas, och i sällsynta fall ser man argument kring att statens intäkter skulle öka om man slutade bestraffa arbete med höga skatter.   Dessa olika åsikter i frågan som trots sina banalt små skillnader klyver hela det svenska folket mellan en röd socialism och en ljusblå socialism.   Men hur kommer detta sig egentligen? Vi har haft världens högsta skatter sedan 1990 (nåväl, vi förlorade titeln en kort period, men det förändrar knappast poängen) och ändå ser vi vårt land fallera på samtliga av statens kärnverksamheter (och florera på propaganda).   Jag skulle kunnat ta upp exempel och siffror på alla dessa misslyckanden, men jag tror att de allra flesta är väl införstådda i hur det ser ut vad gäller polisen, försvaret, skolan, sjukvården, äldrevården, pensionen, infrastrukturen och det sociala skyddsnätet.   Så återigen  Varför finns det ingen som idag verkar för att minska resurserna till staten?    ",none,Varför vill gemene svensk fortfarande se att statens intäkter ökar?,Alla forum/Politik/Politik: inrikes,disk/FB2/,1.0,
99,56866860,AutumnInNewYork,2016-04-05,07:56,     För att svensken är godtrogen och naiv och tror att våra inkompetenta politiker kan ordna upp saker och ting.    Sanningen är väl att generationerna som styrt sen tidigt 80-tal är totalt inkompetenta och endast ser sin egen vinning som det ultimata målet.   Dom som växte upp under sena efterkrigstidens välmående har helt enkelt fått en uppfostran som gjort dom flesta till inkompetenta apor.    ,none,Varför vill gemene svensk fortfarande se att statens intäkter ökar?,Alla forum/Politik/Politik: inrikes,disk/FB2/,1.0,
